	-7.494786	0.279607	6.742730
	-7.499966	-0.022695	6.860190
	-7.492957	-0.324960	6.978607
	-7.473771	-0.626698	7.097979
	-7.442439	-0.927417	7.218302
	-7.399012	-1.226628	7.339573
	-7.343561	-1.523847	7.461788
	-7.276176	-1.818588	7.584945
	-7.196966	-2.110375	7.709040
	-7.106060	-2.398732	7.834070
	-7.003606	-2.683190	7.960032
	-6.889769	-2.963288	8.086923
	-6.764737	-3.238570	8.214741
	-6.628710	-3.508590	8.343481
	-6.481911	-3.772907	8.473142
	-6.324578	-4.031093	8.603719
	-6.156967	-4.282727	8.735211
	-5.979350	-4.527402	8.867615
	-5.792016	-4.764719	9.000926
	-5.595269	-4.994293	9.135142
	-5.389429	-5.215750	9.270260
	-5.174831	-5.428732	9.406276
	-4.951822	-5.632891	9.543188
	-4.720767	-5.827895	9.680992
	-4.482039	-6.013429	9.819685
	-4.236028	-6.189190	9.959264
	-3.983132	-6.354892	10.099725
	-3.723764	-6.510268	10.241066
	-3.458343	-6.655063	10.383284
	-3.187303	-6.789043	10.526375
	-2.911083	-6.911989	10.670336
	-2.630132	-7.023703	10.815165
	-2.344906	-7.124003	10.960859
	-2.055870	-7.212725	11.107415
	-1.763493	-7.289725	11.254830
	-1.468250	-7.354879	11.403101
	-1.170620	-7.408080	11.552226
	-0.871089	-7.449242	11.702201
	-0.570141	-7.478298	11.853024
	-0.268267	-7.495201	12.004692
	0.034042	-7.499923	12.157202
	0.336297	-7.492457	12.310552
	0.638005	-7.472814	12.464737
	0.938676	-7.441027	12.619756
	1.237822	-7.397148	12.775606
	1.534956	-7.341247	12.932283
	1.829595	-7.273416	13.089784
	2.121261	-7.193765	13.248108
	2.409480	-7.102422	13.407251
	2.693784	-6.999538	13.567210
	2.973709	-6.885278	13.727983
	3.248802	-6.759829	13.889567
	3.518615	-6.623394	14.051959
	3.782710	-6.476196	14.215158
	4.040657	-6.318472	14.379160
	4.292038	-6.150481	14.543963
	4.536444	-5.972494	14.709565
	4.773477	-5.784801	14.875962
	5.002753	-5.587706	15.043153
	5.223899	-5.381532	15.211135
	5.436555	-5.166611	15.379906
	5.640376	-4.943294	15.549463
	5.835031	-4.711944	15.719803
	6.020203	-4.472936	15.890924
	6.195592	-4.226659	16.062823
	6.360912	-3.973513	16.235498
	6.515894	-3.713909	16.408947
	6.660288	-3.448270	16.583166
	6.793857	-3.177028	16.758154
	6.916386	-2.900622	16.933907
	7.027675	-2.619502	17.110425
	7.127542	-2.334125	17.287703
	7.215827	-2.044955	17.465740
	7.292385	-1.752461	17.644534
	7.357092	-1.457120	17.824083
	7.409843	-1.159411	18.004384
	7.450551	-0.859817	18.185435
	7.479152	-0.558826	18.367234
	7.495598	-0.256927	18.549779
	7.499863	0.045390	18.733067
	7.491939	0.347633	18.917097
	7.471840	0.649310	19.101867
	7.439599	0.949933	19.287374
	7.395267	1.249012	19.473616
	7.338916	1.546061	19.660590
	7.270640	1.840598	19.848295
	7.190547	2.132143	20.036729
	7.098769	2.420224	20.225888
	6.995454	2.704371	20.415772
	6.880771	2.984123	20.606377
	6.754906	3.259026	20.797702
	6.618063	3.528632	20.989745
	6.470465	3.792504	21.182504
	6.312351	4.050212	21.375976
	6.143980	4.301339	21.570160
	5.965623	4.545475	21.765054
	5.777572	4.782224	21.960656
	5.580131	5.011201	22.156964
	5.373622	5.232035	22.353977
	5.158380	5.444366	22.551691
	4.934755	5.647849	22.750107
	4.703110	5.842153	22.949221
	4.463822	6.026964	23.149032
	4.217280	6.201980	23.349537
	3.963884	6.366916	23.550736
	3.704047	6.521506	23.752626
	3.438189	6.665497	23.955205
	3.166745	6.798656	24.158471
	2.890154	6.920767	24.362422
	2.608866	7.031630	24.567057
	2.323338	7.131066	24.772374
	2.034035	7.218913	24.978370
	1.741426	7.295028	25.185044
	1.445987	7.359288	25.392394
	1.148198	7.411588	25.600419
	0.848543	7.451844	25.809116
	0.547509	7.479989	26.018485
	0.245586	7.495978	26.228523
	-0.056737	7.499785	26.439229
	-0.358967	7.491405	26.650601
	-0.660615	7.470849	26.862638
	-0.961188	7.438153	27.075339
	-1.260200	7.393368	27.288700
	-1.557163	7.336569	27.502721
	-1.851596	7.267846	27.717401
	-2.143020	7.187313	27.932737
	-2.430961	7.095099	28.148728
	-2.714952	6.991354	28.365371
	-2.994530	6.876248	28.582667
	-3.269242	6.749967	28.800612
	-3.538641	6.612717	29.019205
	-3.802289	6.464719	29.238444
	-4.059758	6.306216	29.458328
	-4.310630	6.137465	29.678856
	-4.554496	5.958739	29.900025
	-4.790960	5.770330	30.121835
	-5.019638	5.572543	30.344283
	-5.240159	5.365699	30.567369
	-5.452164	5.150136	30.791090
	-5.655309	4.926204	31.015447
	-5.849263	4.694265	31.240436
	-6.033711	4.454698	31.466057
	-6.208353	4.207891	31.692308
	-6.372906	3.954246	31.919188
	-6.527103	3.694175	32.146696
	-6.670692	3.428101	32.374830
	-6.803440	3.156455	32.603588
	-6.925132	2.879679	32.832969
	-7.035569	2.598224	33.062971
	-7.134573	2.312546	33.293594
	-7.221982	2.023110	33.524835
	-7.297655	1.730387	33.756693
	-7.361467	1.434851	33.989167
	-7.413317	1.136983	34.222255
	-7.453119	0.837268	34.455956
	-7.480809	0.536192	34.690269
	-7.496341	0.234244	34.925192
	-7.499691	-0.068084	35.160723
	-7.490853	-0.370302	35.396863
	-7.469841	-0.671917	35.633608
	-7.436690	-0.972441	35.870959
	-7.391453	-1.271384	36.108914
	-7.334204	-1.568262	36.347472
	-7.265037	-1.862590	36.586631
	-7.184062	-2.153892	36.826390
	-7.091413	-2.441693	37.066748
	-6.987239	-2.725527	37.307704
	-6.871710	-3.004930	37.549256
	-6.745013	-3.279451	37.791403
	-6.607355	-3.548642	38.034144
	-6.458959	-3.812066	38.277477
	-6.300067	-4.069295	38.521401
	-6.130936	-4.319911	38.765915
	-5.951841	-4.563506	39.011017
	-5.763074	-4.799685	39.256706
	-5.564941	-5.028064	39.502982
	-5.357765	-5.248272	39.749842
	-5.141881	-5.459950	39.997286
	-4.917642	-5.662756	40.245312
	-4.685410	-5.856358	40.493920
	-4.445564	-6.040444	40.743108
	-4.198493	-6.214713	40.992875
	-3.944600	-6.378882	41.243220
	-3.684296	-6.532684	41.494142
	-3.418004	-6.675871	41.745641
	-3.146158	-6.808208	41.997713
	-2.869198	-6.929481	42.250360
	-2.587576	-7.039492	42.503579
	-2.301749	-7.138064	42.757369
	-2.012181	-7.225035	43.011729
	-1.719343	-7.300264	43.266658
	-1.423711	-7.363630	43.522155
	-1.125765	-7.415029	43.778219
	-0.825990	-7.454377	44.034848
	-0.524873	-7.481611	44.292041
	-0.222902	-7.496687	44.549797
	0.079431	-7.499579	44.808115
	0.381635	-7.490284	45.066995
	0.683218	-7.468816	45.326434
	0.983692	-7.435210	45.586432
	1.282566	-7.389521	45.846988
	1.579357	-7.331823	46.108101
	1.873580	-7.262210	46.369770
	2.164759	-7.180795	46.631994
	2.452420	-7.087710	46.894772
	2.736095	-6.983107	47.158103
	3.015324	-6.867155	47.421986
	3.289652	-6.740044	47.686420
	3.558635	-6.601978	47.951404
	3.821834	-6.453184	48.216937
	4.078822	-6.293903	48.483018
	4.329182	-6.124393	48.749646
	4.572506	-5.944930	49.016819
	4.808399	-5.755806	49.284537
	5.036478	-5.557328	49.552798
	5.256372	-5.349818	49.821602
	5.467724	-5.133615	50.090948
	5.670190	-4.909068	50.360834
	5.863441	-4.676544	50.631260
	6.047163	-4.436420	50.902225
	6.221058	-4.189086	51.173727
	6.384843	-3.934944	51.445766
	6.538251	-3.674407	51.718342
	6.681034	-3.407899	51.991452
	6.812960	-3.135853	52.265097
	6.933814	-2.858711	52.539274
	7.043399	-2.576923	52.813985
	7.141538	-2.290947	53.089227
	7.228071	-2.001247	53.365000
	7.302857	-1.708296	53.641302
	7.365776	-1.412568	53.918133
	7.416724	-1.114545	54.195492
	7.455618	-0.814711	54.473378
	7.482397	-0.513552	54.751790
	7.497016	-0.211559	55.030727
	7.499451	0.090778	55.310187
	7.489698	0.392967	55.590171
	7.467774	0.694518	55.870677
	7.433713	0.994940	56.151704
	7.387572	1.293745	56.433251
	7.329425	1.590448	56.715318
	7.259367	1.884566	56.997903
	7.177512	2.175621	57.281007
	7.083992	2.463141	57.564627
	6.978959	2.746657	57.848764
	6.862585	3.025710	58.133416
	6.735059	3.299846	58.418583
	6.596587	3.568620	58.704264
	6.447394	3.831593	58.990458
	6.287724	4.088340	59.277164
	6.117836	4.338443	59.564382
	5.938005	4.581495	59.852110
	5.748524	4.817102	60.140348
	5.549701	5.044880	60.429095
	5.341859	5.264460	60.718350
	5.125336	5.475484	61.008111
	4.900484	5.677610	61.298379
	4.667667	5.870510	61.589152
	4.427265	6.053868	61.880430
	4.179669	6.227389	62.172211
	3.925279	6.390789	62.464495
	3.664511	6.543803	62.757281
	3.397787	6.686183	63.050568
	3.125542	6.817697	63.344357
	2.848217	6.938131	63.638645
	2.566263	7.047290	63.933432
	2.280139	7.144996	64.228717
	1.990309	7.231090	64.524501
	1.697245	7.305434	64.820781
	1.401422	7.367904	65.117558
	1.103322	7.418401	65.414830
	0.803429	7.456843	65.712597
	0.502231	7.483165	66.010858
	0.200216	7.497327	66.309612
	-0.102124	7.499305	66.608859
	-0.404299	7.489095	66.908597
	-0.705816	7.466714	67.208826
	-1.006186	7.432200	67.509544
	-1.304921	7.385606	67.810752
	-1.601535	7.327011	68.112448
	-1.895547	7.256508	68.414632
	-2.186478	7.174212	68.717303
	-2.473856	7.080257	69.020460
	-2.757213	6.974796	69.324102
	-3.036090	6.858000	69.628229
	-3.310033	6.730058	69.932841
	-3.578596	6.591180	70.237936
	-3.841344	6.441590	70.543514
	-4.097849	6.281531	70.849574
	-4.347694	6.111265	71.156116
	-4.590474	5.931066	71.463139
	-4.825794	5.741229	71.770642
	-5.053271	5.542062	72.078624
	-5.272536	5.333888	72.387085
	-5.483233	5.117046	72.696024
	-5.685018	4.891888	73.005441
	-5.877565	4.658780	73.315334
	-6.060560	4.418101	73.625703
	-6.233705	4.170242	73.936547
	-6.396721	3.915605	74.247865
	-6.549340	3.654606	74.559657
	-6.691316	3.387667	74.871922
	-6.822418	3.115223	75.184659
	-6.942432	2.837716	75.497868
	-7.051165	2.555597	75.811548
	-7.148438	2.269326	76.125698
	-7.234094	1.979366	76.440318
	-7.307993	1.686190	76.755407
	-7.370016	1.390273	77.070965
	-7.420062	1.092097	77.386991
	-7.458050	0.792146	77.703485
	-7.483917	0.490908	78.020445
	-7.497621	0.188872	78.337871
	-7.499142	-0.113471	78.655763
	-7.488475	-0.415629	78.974119
	-7.465638	-0.717112	79.292940
	-7.430669	-1.017430	79.612224
	-7.383624	-1.316094	79.931971
	-7.324579	-1.612619	80.252180
	-7.253631	-1.906524	80.572851
	-7.170895	-2.197330	80.893982
	-7.076506	-2.484566	81.215573
	-6.970616	-2.767763	81.537624
	-6.853398	-3.046463	81.860133
	-6.725042	-3.320211	82.183101
	-6.585758	-3.588564	82.506526
	-6.435770	-3.851085	82.830409
	-6.275324	-4.107348	83.154748
	-6.104680	-4.356936	83.479543
	-5.924114	-4.599443	83.804794
	-5.733921	-4.834475	84.130499
	-5.534410	-5.061651	84.456659
	-5.325905	-5.280600	84.783273
	-5.108744	-5.490969	85.110339
	-4.883281	-5.692413	85.437859
	-4.649882	-5.884607	85.765830
	-4.408926	-6.067237	86.094253
	-4.160805	-6.240008	86.423126
	-3.905923	-6.402638	86.752449
	-3.644693	-6.554862	87.082222
	-3.377539	-6.696434	87.412443
	-3.104897	-6.827123	87.743113
	-2.827209	-6.946718	88.074230
	-2.544926	-7.055023	88.405794
	-2.258508	-7.151863	88.737805
	-1.968419	-7.237080	89.070261
	-1.675131	-7.310536	89.403163
	-1.379121	-7.372111	89.736509
	-1.080869	-7.421706	90.070300
	-0.780861	-7.459240	90.404535
	-0.479584	-7.484651	90.739212
	-0.177528	-7.497899	91.074333
	0.124817	-7.498961	91.409896
	0.426959	-7.487837	91.745901
	0.728407	-7.464544	92.082346
	1.028671	-7.429121	92.419233
	1.327264	-7.381624	92.756559
	1.623699	-7.322131	93.094325
	1.917496	-7.250738	93.432530
	2.208177	-7.167563	93.771173
	2.495269	-7.072739	94.110253
	2.778306	-6.966420	94.449771
	3.056828	-6.848781	94.789725
	3.330383	-6.720011	95.130115
	3.598525	-6.580321	95.470940
	3.860818	-6.429936	95.812201
	4.116838	-6.269102	96.153895
	4.366167	-6.098080	96.496024
	4.608401	-5.917148	96.838586
	4.843145	-5.726600	97.181581
	5.070018	-5.526745	97.525008
	5.288652	-5.317909	97.868867
	5.498692	-5.100430	98.213158
	5.699795	-4.874663	98.557879
	5.891636	-4.640973	98.903032
	6.073901	-4.399741	99.248614
	6.246296	-4.151359	99.594626
	6.408540	-3.896231	99.941066
	6.560369	-3.634771	100.287936
	6.701537	-3.367404	100.635233
	6.831813	-3.094564	100.982957
	6.950988	-2.816695	101.331108
	7.058865	-2.534249	101.679685
	7.155272	-2.247684	102.028688
	7.240050	-1.957467	102.378116
	7.313062	-1.664068	102.727968
	7.374190	-1.367965	103.078245
	7.423333	-1.069639	103.428945
	7.460413	-0.769575	103.780068
	7.485368	-0.468260	104.131615
	7.498159	-0.166184	104.483583
	7.498764	0.136162	104.835973
	7.487183	0.438287	105.188785
	7.463434	0.739700	105.542018
	7.427556	1.039910	105.895671
	7.379607	1.338431	106.249745
	7.319666	1.634776	106.604238
	7.247829	1.928465	106.959150
	7.164213	2.219019	107.314481
	7.068955	2.505968	107.670230
	6.962209	2.788843	108.026397
	6.844148	3.067187	108.382980
	6.714965	3.340546	108.739980
	6.574869	3.608476	109.097396
	6.424088	3.870542	109.455228
	6.262867	4.126318	109.813475
	6.091467	4.375388	110.172136
	5.910169	4.617348	110.531211
	5.719266	4.851804	110.890700
	5.519068	5.078375	111.250602
	5.309901	5.296692	111.610917
	5.092105	5.506403	111.971645
	4.866033	5.707164	112.332784
	4.632054	5.898651	112.694335
	4.390546	6.080551	113.056297
	4.141904	6.252570	113.418670
	3.886531	6.414428	113.781454
	3.624841	6.565861	114.144647
	3.357260	6.706624	114.508250
	3.084224	6.836488	114.872261
	2.806175	6.955241	115.236681
	2.523566	7.062692	115.601509
	2.236856	7.158664	115.966745
	1.946510	7.243003	116.332388
	1.653002	7.315571	116.698437
	1.356806	7.376251	117.064892
	1.058406	7.424943	117.431752
	0.758286	7.461568	117.799018
	0.456934	7.486068	118.166689
	0.154839	7.498401	118.534764
	-0.147508	7.498549	118.903242
	-0.449615	7.486511	119.272125
	-0.750991	7.462306	119.641410
	-1.051147	7.425974	120.011098
	-1.349594	7.377574	120.381189
	-1.645849	7.317184	120.751681
	-1.939428	7.244903	121.122575
	-2.229856	7.160848	121.493871
	-2.516660	7.065155	121.865567
	-2.799374	6.957981	122.237663
	-3.077539	6.839500	122.610160
	-3.350702	6.709903	122.983055
	-3.618420	6.569402	123.356350
	-3.880258	6.418224	123.730044
	-4.135789	6.256616	124.104135
	-4.384600	6.084841	124.478624
	-4.626285	5.903176	124.853510
	-4.860451	5.711918	125.228793
	-5.086719	5.511378	125.604472
	-5.304720	5.301881	125.980547
	-5.514101	5.083768	126.357018
	-5.714520	4.857393	126.733883
	-5.905652	4.623124	127.111144
	-6.087187	4.381342	127.488799
	-6.258829	4.132439	127.866848
	-6.420300	3.876821	128.245290
	-6.571338	3.614903	128.624126
	-6.711696	3.347109	129.003355
	-6.841146	3.073877	129.382977
	-6.959479	2.795649	129.762991
	-7.066502	2.512877	130.143396
	-7.162041	2.226022	130.524194
	-7.245940	1.935549	130.905382
	-7.318064	1.641931	131.286960
	-7.378295	1.345645	131.668929
	-7.426536	1.047171	132.051287
	-7.462707	0.746996	132.434035
	-7.486751	0.445607	132.817171
	-7.498627	0.143494	133.200696
	-7.498318	-0.158853	133.584608
	-7.485822	-0.460941	133.968909
	-7.461161	-0.762281	134.353596
	-7.424375	-1.062381	134.738670
	-7.375523	-1.360755	135.124131
	-7.314685	-1.656918	135.509979
	-7.241960	-1.950388	135.896212
	-7.157466	-2.240688	136.282830
	-7.061340	-2.527347	136.669834
	-6.953738	-2.809898	137.057223
	-6.834835	-3.087883	137.444996
	-6.704825	-3.360850	137.833154
	-6.563919	-3.628355	138.221695
	-6.412346	-3.889964	138.610619
	-6.250352	-4.145251	138.999927
	-6.078200	-4.393801	139.389617
	-5.896170	-4.635211	139.779689
	-5.704558	-4.869088	140.170143
	-5.503676	-5.095052	140.560978
	-5.293849	-5.312736	140.952195
	-5.075419	-5.521786	141.343791
	-4.848741	-5.721862	141.735768
	-4.614183	-5.912640	142.128125
	-4.372127	-6.093809	142.520861
	-4.122965	-6.265075	142.913976
	-3.867103	-6.426159	143.307470
	-3.604956	-6.576800	143.701342
	-3.336951	-6.716752	144.095593
	-3.063523	-6.845789	144.490222
	-2.785116	-6.963701	144.885228
	-2.502183	-7.070296	145.280611
	-2.215183	-7.165400	145.676371
	-1.924584	-7.248860	146.072508
	-1.630857	-7.320540	146.469021
	-1.334480	-7.380323	146.865909
	-1.035934	-7.428112	147.263174
	-0.735704	-7.463829	147.660813
	-0.434279	-7.487416	148.058827
	-0.132148	-7.498836	148.457215
	0.170198	-7.498069	148.855976
	0.472267	-7.485116	149.255112
	0.773569	-7.459999	149.654620
	1.073613	-7.422759	150.054501
	1.371913	-7.373456	150.454755
	1.667983	-7.312170	150.855380
	1.961343	-7.239001	151.256378
	2.251515	-7.154068	151.657747
	2.538028	-7.057508	152.059487
	2.820416	-6.949479	152.461598
	3.098221	-6.830156	152.864079
	3.370991	-6.699733	153.266931
	3.638282	-6.558422	153.670153
	3.899661	-6.406453	154.073744
	4.154703	-6.244073	154.477705
	4.402992	-6.071545	154.882035
	4.644127	-5.889150	155.286733
	4.877713	-5.697185	155.691800
	5.103373	-5.495961	156.097234
	5.320739	-5.285805	156.503036
	5.529459	-5.067059	156.909206
	5.729192	-4.840078	157.315742
	5.919615	-4.605232	157.722644
	6.100417	-4.362902	158.129913
	6.271306	-4.113481	158.537547
	6.432002	-3.857376	158.945546
	6.582246	-3.595001	159.353911
	6.721793	-3.326785	159.762641
	6.850416	-3.053161	160.171735
	6.967907	-2.774577	160.581193
	7.074073	-2.491483	160.991015
	7.168744	-2.204340	161.401201
	7.251764	-1.913614	161.811751
	7.322999	-1.619779	162.222663
	7.382333	-1.323312	162.633939
	7.429670	-1.024694	163.045576
	7.464933	-0.724411	163.457576
	7.488065	-0.422950	163.869938
	7.499027	-0.120802	164.282662
	7.497803	0.181542	164.695746
	7.484393	0.483591	165.109191
	7.458820	0.784855	165.522997
	7.421126	1.084842	165.937163
	7.371372	1.383067	166.351689
	7.309638	1.679044	166.766573
	7.236025	1.972293	167.181817
	7.150653	2.262336	167.597420
	7.053660	2.548703	168.013381
	6.945203	2.830927	168.429701
	6.825460	3.108551	168.846378
	6.694625	3.381124	169.263413
	6.552910	3.648201	169.680806
	6.400546	3.909350	170.098555
	6.237780	4.164145	170.516662
	6.064876	4.412174	170.935125
	5.882117	4.653031	171.353944
	5.689798	4.886328	171.773120
	5.488233	5.111683	172.192651
	5.277748	5.328731	172.612538
	5.058687	5.537119	173.032779
	4.831405	5.736509	173.453376
	4.596270	5.926576	173.874327
	4.353667	6.107011	174.295631
	4.103988	6.277522	174.717290
	3.847640	6.437831	175.139302
	3.585038	6.587678	175.561667
	3.316611	6.726819	175.984384
	3.042793	6.855028	176.407455
	2.764031	6.972097	176.830877
	2.480777	7.077835	177.254651
	2.193491	7.172071	177.678777
	1.902640	7.254651	178.103254
	1.608698	7.325441	178.528083
	1.312141	7.384327	178.953262
	1.013452	7.431212	179.378793
	0.713115	7.466021	179.804673
	0.411620	7.488696	180.230904
	0.109456	7.499201	180.657485
	-0.192886	7.497519	181.084415
	-0.494915	7.483653	181.511694
	-0.796139	7.457624	181.939323
	-1.096069	7.419477	182.367300
	-1.394219	7.369271	182.795625
	-1.690102	7.307089	183.224298
	-1.983239	7.233033	183.653319
	-2.273152	7.147222	184.082687
	-2.559372	7.049795	184.512403
	-2.841432	6.940912	184.942465
	-3.118875	6.820749	185.372873
	-3.391249	6.689502	185.803628
	-3.658112	6.547383	186.234728
	-3.919029	6.394623	186.666175
	-4.173578	6.231472	187.097966
	-4.421345	6.058194	187.530103
	-4.661926	5.875070	187.962586
	-4.894931	5.682399	188.395412
	-5.119981	5.480493	188.828584
	-5.336710	5.269680	189.262099
	-5.544766	5.050304	189.695959
	-5.743812	4.822720	190.130162
	-5.933523	4.587298	190.564709
	-6.113591	4.344422	190.999599
	-6.283724	4.094485	191.434832
	-6.443645	3.837895	191.870407
	-6.593095	3.575067	192.306324
	-6.731829	3.306429	192.742583
	-6.859624	3.032418	193.179184
	-6.976271	2.753479	193.616126
	-7.081580	2.470065	194.053409
	-7.175381	2.182637	194.491033
	-7.257521	1.891662	194.928997
	-7.327867	1.597613	195.367302
	-7.386304	1.300967	195.805946
	-7.432737	1.002207	196.244931
	-7.467091	0.701818	196.684255
	-7.489310	0.400289	197.123918
	-7.499358	0.098109	197.563921
	-7.497219	-0.204230	198.004262
	-7.482895	-0.506237	198.444942
	-7.456411	-0.807421	198.885960
	-7.417810	-1.107294	199.327317
	-7.367153	-1.405367	199.769011
	-7.304524	-1.701156	200.211043
	-7.230024	-1.994180	200.653412
	-7.143774	-2.283964	201.096119
	-7.045915	-2.570035	201.539161
	-6.936605	-2.851931	201.982541
	-6.816023	-3.129191	202.426256
	-6.684363	-3.401366	202.870307
	-6.541840	-3.668014	203.314693
	-6.388687	-3.928700	203.759415
	-6.225150	-4.183002	204.204472
	-6.051497	-4.430506	204.649864
	-5.868010	-4.670809	205.095590
	-5.674986	-4.903522	205.541651
	-5.472740	-5.128267	205.988046
	-5.261600	-5.344677	206.434774
	-5.041909	-5.552401	206.881837
	-4.814024	-5.751102	207.329233
	-4.578316	-5.940457	207.776963
	-4.335167	-6.120157	208.225025
	-4.084973	-6.289912	208.673420
	-3.828141	-6.449445	209.122148
	-3.565087	-6.598496	209.571208
	-3.296240	-6.736824	210.020600
	-3.022036	-6.864204	210.470324
	-2.742921	-6.980429	210.920379
	-2.459348	-7.085309	211.370765
	-2.171778	-7.178675	211.821482
	-1.880679	-7.260375	212.272529
	-1.586524	-7.330276	212.723907
	-1.289790	-7.388264	213.175615
	-0.990960	-7.434245	213.627652
	-0.690520	-7.468145	214.080019
	-0.388957	-7.489907	214.532716
	-0.086763	-7.499498	214.985742
	0.215573	-7.496901	215.439097
	0.517558	-7.482121	215.892781
	0.818702	-7.455181	216.346793
	1.118516	-7.416126	216.801134
	1.416512	-7.365018	217.255802
	1.712205	-7.301942	217.710799
	2.005117	-7.226998	218.166124
	2.294769	-7.140310	218.621776
	2.580693	-7.042018	219.077755
	2.862422	-6.932282	219.534061
	3.139500	-6.811280	219.990693
	3.411476	-6.679209	220.447652
	3.677907	-6.536283	220.904937
	3.938362	-6.382735	221.362548
	4.192416	-6.218814	221.820484
	4.439657	-6.044787	222.278745
	4.679682	-5.860936	222.737332
	4.912103	-5.667561	223.196243
	5.136541	-5.464974	223.655480
	5.352631	-5.253507	224.115040
	5.560023	-5.033502	224.574925
	5.758379	-4.805317	225.035134
	5.947377	-4.569323	225.495666
	6.126709	-4.325902	225.956523
	6.296085	-4.075452	226.417703
	6.455229	-3.818379	226.879206
	6.603883	-3.555100	227.341032
	6.741804	-3.286044	227.803181
	6.868769	-3.011647	228.265652
	6.984571	-2.732356	228.728446
	7.089022	-2.448625	229.191562
	7.181953	-2.160914	229.654999
	7.263212	-1.869692	230.118758
	7.332668	-1.575431	230.582839
	7.390207	-1.278610	231.047240
	7.435736	-0.979711	231.511962
	7.469181	-0.679220	231.977004
	7.490487	-0.377625	232.442367
	7.499621	-0.075416	232.908050
	7.496567	0.226915	233.374053
	7.481329	0.528878	233.840375
	7.453934	0.829981	234.307017
	7.414425	1.129735	234.773978
	7.362867	1.427653	235.241258
	7.299343	1.723251	235.708857
	7.223956	2.016049	236.176775
	7.136830	2.305570	236.645012
	7.038106	2.591345	237.113567
	6.927944	2.872908	237.582440
	6.806522	3.149802	238.051631
	6.674040	3.421577	238.521139
	6.530711	3.687792	238.990965
	6.376769	3.948014	239.461108
	6.212464	4.201820	239.931568
	6.038063	4.448797	240.402344
	5.853849	4.688545	240.873437
	5.660122	4.920672	241.344846
	5.457197	5.144804	241.816571
	5.245403	5.360574	242.288611
	5.025084	5.567632	242.760967
	4.796599	5.765643	243.233638
	4.560319	5.954283	243.706624
	4.316628	6.133248	244.179926
	4.065921	6.302244	244.653542
	3.808608	6.460999	245.127472
	3.545104	6.609254	245.601717
	3.275840	6.746768	246.076277
	3.001251	6.873317	246.551150
	2.721785	6.988697	247.026337
	2.437896	7.092719	247.501838
	2.150046	7.185214	247.977652
	1.858701	7.266033	248.453779
	1.564335	7.335043	248.930219
	1.267427	7.392133	249.406972
	0.968460	7.437210	249.884037
	0.667918	7.470200	250.361414
	0.366291	7.491050	250.839104
	0.064069	7.499726	251.317104
	-0.238257	7.496215	251.795417
	-0.540196	7.480521	252.274040
	-0.841258	7.452670	252.752975
	-1.140952	7.412707	253.232221
	-1.438792	7.360698	253.711777
	-1.734293	7.296727	254.191644
